problem_id,run_name,status,raw_path,clean_path,kernel_path,meta_path,extraction_success,output_length,error_message
19,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_19_raw.txt,runs/qwen3_8b_nothink/level_1_problem_19_clean.txt,runs/qwen3_8b_nothink/level_1_problem_19_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_19_meta.json,True,1386,
20,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_20_raw.txt,runs/qwen3_8b_nothink/level_1_problem_20_clean.txt,runs/qwen3_8b_nothink/level_1_problem_20_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_20_meta.json,True,2454,
21,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_21_raw.txt,runs/qwen3_8b_nothink/level_1_problem_21_clean.txt,runs/qwen3_8b_nothink/level_1_problem_21_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_21_meta.json,True,1545,
22,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_22_raw.txt,runs/qwen3_8b_nothink/level_1_problem_22_clean.txt,runs/qwen3_8b_nothink/level_1_problem_22_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_22_meta.json,True,1976,
23,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_23_raw.txt,runs/qwen3_8b_nothink/level_1_problem_23_clean.txt,runs/qwen3_8b_nothink/level_1_problem_23_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_23_meta.json,True,2187,
24,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_24_raw.txt,runs/qwen3_8b_nothink/level_1_problem_24_clean.txt,runs/qwen3_8b_nothink/level_1_problem_24_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_24_meta.json,True,2458,
25,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_25_raw.txt,runs/qwen3_8b_nothink/level_1_problem_25_clean.txt,runs/qwen3_8b_nothink/level_1_problem_25_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_25_meta.json,True,1888,
26,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_26_raw.txt,runs/qwen3_8b_nothink/level_1_problem_26_clean.txt,runs/qwen3_8b_nothink/level_1_problem_26_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_26_meta.json,True,2129,
27,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_27_raw.txt,runs/qwen3_8b_nothink/level_1_problem_27_clean.txt,runs/qwen3_8b_nothink/level_1_problem_27_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_27_meta.json,True,1665,
28,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_28_raw.txt,runs/qwen3_8b_nothink/level_1_problem_28_clean.txt,runs/qwen3_8b_nothink/level_1_problem_28_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_28_meta.json,True,1581,
29,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_29_raw.txt,runs/qwen3_8b_nothink/level_1_problem_29_clean.txt,runs/qwen3_8b_nothink/level_1_problem_29_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_29_meta.json,True,1766,
30,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_30_raw.txt,runs/qwen3_8b_nothink/level_1_problem_30_clean.txt,runs/qwen3_8b_nothink/level_1_problem_30_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_30_meta.json,True,2083,
31,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_31_raw.txt,runs/qwen3_8b_nothink/level_1_problem_31_clean.txt,runs/qwen3_8b_nothink/level_1_problem_31_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_31_meta.json,True,2491,
32,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_32_raw.txt,runs/qwen3_8b_nothink/level_1_problem_32_clean.txt,runs/qwen3_8b_nothink/level_1_problem_32_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_32_meta.json,True,1522,
33,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_33_raw.txt,runs/qwen3_8b_nothink/level_1_problem_33_clean.txt,runs/qwen3_8b_nothink/level_1_problem_33_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_33_meta.json,True,3247,
34,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_34_raw.txt,runs/qwen3_8b_nothink/level_1_problem_34_clean.txt,runs/qwen3_8b_nothink/level_1_problem_34_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_34_meta.json,True,3483,
35,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_35_raw.txt,runs/qwen3_8b_nothink/level_1_problem_35_clean.txt,runs/qwen3_8b_nothink/level_1_problem_35_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_35_meta.json,True,4040,
36,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_36_raw.txt,runs/qwen3_8b_nothink/level_1_problem_36_clean.txt,runs/qwen3_8b_nothink/level_1_problem_36_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_36_meta.json,True,2137,
37,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_37_raw.txt,runs/qwen3_8b_nothink/level_1_problem_37_clean.txt,runs/qwen3_8b_nothink/level_1_problem_37_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_37_meta.json,True,2039,
38,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_38_raw.txt,runs/qwen3_8b_nothink/level_1_problem_38_clean.txt,runs/qwen3_8b_nothink/level_1_problem_38_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_38_meta.json,True,2277,
39,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_39_raw.txt,runs/qwen3_8b_nothink/level_1_problem_39_clean.txt,runs/qwen3_8b_nothink/level_1_problem_39_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_39_meta.json,False,16391,
40,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_40_raw.txt,runs/qwen3_8b_nothink/level_1_problem_40_clean.txt,runs/qwen3_8b_nothink/level_1_problem_40_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_40_meta.json,True,3201,
41,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_41_raw.txt,runs/qwen3_8b_nothink/level_1_problem_41_clean.txt,runs/qwen3_8b_nothink/level_1_problem_41_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_41_meta.json,True,4987,
42,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_42_raw.txt,runs/qwen3_8b_nothink/level_1_problem_42_clean.txt,runs/qwen3_8b_nothink/level_1_problem_42_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_42_meta.json,True,2861,
43,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_43_raw.txt,runs/qwen3_8b_nothink/level_1_problem_43_clean.txt,runs/qwen3_8b_nothink/level_1_problem_43_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_43_meta.json,True,4941,
44,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_44_raw.txt,runs/qwen3_8b_nothink/level_1_problem_44_clean.txt,runs/qwen3_8b_nothink/level_1_problem_44_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_44_meta.json,True,2652,
45,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_45_raw.txt,runs/qwen3_8b_nothink/level_1_problem_45_clean.txt,runs/qwen3_8b_nothink/level_1_problem_45_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_45_meta.json,True,3363,
46,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_46_raw.txt,runs/qwen3_8b_nothink/level_1_problem_46_clean.txt,runs/qwen3_8b_nothink/level_1_problem_46_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_46_meta.json,True,4484,
47,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_47_raw.txt,runs/qwen3_8b_nothink/level_1_problem_47_clean.txt,runs/qwen3_8b_nothink/level_1_problem_47_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_47_meta.json,True,2655,
48,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_48_raw.txt,runs/qwen3_8b_nothink/level_1_problem_48_clean.txt,runs/qwen3_8b_nothink/level_1_problem_48_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_48_meta.json,True,2867,
49,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_49_raw.txt,runs/qwen3_8b_nothink/level_1_problem_49_clean.txt,runs/qwen3_8b_nothink/level_1_problem_49_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_49_meta.json,True,2688,
50,qwen3_8b_nothink,ok,runs/qwen3_8b_nothink/level_1_problem_50_raw.txt,runs/qwen3_8b_nothink/level_1_problem_50_clean.txt,runs/qwen3_8b_nothink/level_1_problem_50_sample_0_kernel.py,runs/qwen3_8b_nothink/level_1_problem_50_meta.json,True,3645,
