problem_id,run_name,status,raw_path,clean_path,kernel_path,meta_path,extraction_success,output_length,error_message
20,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_20_raw.txt,runs/qwen25_coder_7b/level_1_problem_20_clean.txt,runs/qwen25_coder_7b/level_1_problem_20_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_20_meta.json,True,2523,
21,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_21_raw.txt,runs/qwen25_coder_7b/level_1_problem_21_clean.txt,runs/qwen25_coder_7b/level_1_problem_21_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_21_meta.json,True,2042,
22,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_22_raw.txt,runs/qwen25_coder_7b/level_1_problem_22_clean.txt,runs/qwen25_coder_7b/level_1_problem_22_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_22_meta.json,True,2095,
23,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_23_raw.txt,runs/qwen25_coder_7b/level_1_problem_23_clean.txt,runs/qwen25_coder_7b/level_1_problem_23_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_23_meta.json,True,2469,
24,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_24_raw.txt,runs/qwen25_coder_7b/level_1_problem_24_clean.txt,runs/qwen25_coder_7b/level_1_problem_24_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_24_meta.json,True,2599,
25,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_25_raw.txt,runs/qwen25_coder_7b/level_1_problem_25_clean.txt,runs/qwen25_coder_7b/level_1_problem_25_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_25_meta.json,True,2074,
26,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_26_raw.txt,runs/qwen25_coder_7b/level_1_problem_26_clean.txt,runs/qwen25_coder_7b/level_1_problem_26_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_26_meta.json,True,2070,
27,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_27_raw.txt,runs/qwen25_coder_7b/level_1_problem_27_clean.txt,runs/qwen25_coder_7b/level_1_problem_27_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_27_meta.json,True,2354,
28,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_28_raw.txt,runs/qwen25_coder_7b/level_1_problem_28_clean.txt,runs/qwen25_coder_7b/level_1_problem_28_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_28_meta.json,True,2080,
29,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_29_raw.txt,runs/qwen25_coder_7b/level_1_problem_29_clean.txt,runs/qwen25_coder_7b/level_1_problem_29_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_29_meta.json,True,2163,
30,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_30_raw.txt,runs/qwen25_coder_7b/level_1_problem_30_clean.txt,runs/qwen25_coder_7b/level_1_problem_30_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_30_meta.json,True,2031,
31,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_31_raw.txt,runs/qwen25_coder_7b/level_1_problem_31_clean.txt,runs/qwen25_coder_7b/level_1_problem_31_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_31_meta.json,True,1880,
32,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_32_raw.txt,runs/qwen25_coder_7b/level_1_problem_32_clean.txt,runs/qwen25_coder_7b/level_1_problem_32_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_32_meta.json,True,2092,
33,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_33_raw.txt,runs/qwen25_coder_7b/level_1_problem_33_clean.txt,runs/qwen25_coder_7b/level_1_problem_33_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_33_meta.json,True,2792,
34,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_34_raw.txt,runs/qwen25_coder_7b/level_1_problem_34_clean.txt,runs/qwen25_coder_7b/level_1_problem_34_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_34_meta.json,True,3729,
35,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_35_raw.txt,runs/qwen25_coder_7b/level_1_problem_35_clean.txt,runs/qwen25_coder_7b/level_1_problem_35_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_35_meta.json,True,2205,
36,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_36_raw.txt,runs/qwen25_coder_7b/level_1_problem_36_clean.txt,runs/qwen25_coder_7b/level_1_problem_36_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_36_meta.json,True,3003,
37,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_37_raw.txt,runs/qwen25_coder_7b/level_1_problem_37_clean.txt,runs/qwen25_coder_7b/level_1_problem_37_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_37_meta.json,True,3661,
38,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_38_raw.txt,runs/qwen25_coder_7b/level_1_problem_38_clean.txt,runs/qwen25_coder_7b/level_1_problem_38_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_38_meta.json,True,2371,
39,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_39_raw.txt,runs/qwen25_coder_7b/level_1_problem_39_clean.txt,runs/qwen25_coder_7b/level_1_problem_39_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_39_meta.json,True,2421,
40,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_40_raw.txt,runs/qwen25_coder_7b/level_1_problem_40_clean.txt,runs/qwen25_coder_7b/level_1_problem_40_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_40_meta.json,True,3865,
41,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_41_raw.txt,runs/qwen25_coder_7b/level_1_problem_41_clean.txt,runs/qwen25_coder_7b/level_1_problem_41_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_41_meta.json,True,3421,
42,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_42_raw.txt,runs/qwen25_coder_7b/level_1_problem_42_clean.txt,runs/qwen25_coder_7b/level_1_problem_42_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_42_meta.json,True,3483,
43,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_43_raw.txt,runs/qwen25_coder_7b/level_1_problem_43_clean.txt,runs/qwen25_coder_7b/level_1_problem_43_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_43_meta.json,True,3968,
44,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_44_raw.txt,runs/qwen25_coder_7b/level_1_problem_44_clean.txt,runs/qwen25_coder_7b/level_1_problem_44_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_44_meta.json,True,3455,
45,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_45_raw.txt,runs/qwen25_coder_7b/level_1_problem_45_clean.txt,runs/qwen25_coder_7b/level_1_problem_45_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_45_meta.json,True,3000,
46,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_46_raw.txt,runs/qwen25_coder_7b/level_1_problem_46_clean.txt,runs/qwen25_coder_7b/level_1_problem_46_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_46_meta.json,True,2151,
47,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_47_raw.txt,runs/qwen25_coder_7b/level_1_problem_47_clean.txt,runs/qwen25_coder_7b/level_1_problem_47_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_47_meta.json,True,2468,
48,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_48_raw.txt,runs/qwen25_coder_7b/level_1_problem_48_clean.txt,runs/qwen25_coder_7b/level_1_problem_48_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_48_meta.json,True,2692,
49,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_49_raw.txt,runs/qwen25_coder_7b/level_1_problem_49_clean.txt,runs/qwen25_coder_7b/level_1_problem_49_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_49_meta.json,True,2505,
50,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_50_raw.txt,runs/qwen25_coder_7b/level_1_problem_50_clean.txt,runs/qwen25_coder_7b/level_1_problem_50_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_50_meta.json,True,2575,
