problem_id,run_name,status,raw_path,clean_path,kernel_path,meta_path,extraction_success,output_length,error_message
20,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_20_raw.txt,runs/qwen25_coder_7b/level_1_problem_20_clean.txt,runs/qwen25_coder_7b/level_1_problem_20_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_20_meta.json,True,2523,
21,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_21_raw.txt,runs/qwen25_coder_7b/level_1_problem_21_clean.txt,runs/qwen25_coder_7b/level_1_problem_21_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_21_meta.json,True,2042,
22,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_22_raw.txt,runs/qwen25_coder_7b/level_1_problem_22_clean.txt,runs/qwen25_coder_7b/level_1_problem_22_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_22_meta.json,True,2095,
23,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_23_raw.txt,runs/qwen25_coder_7b/level_1_problem_23_clean.txt,runs/qwen25_coder_7b/level_1_problem_23_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_23_meta.json,True,2469,
24,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_24_raw.txt,runs/qwen25_coder_7b/level_1_problem_24_clean.txt,runs/qwen25_coder_7b/level_1_problem_24_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_24_meta.json,True,2599,
25,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_25_raw.txt,runs/qwen25_coder_7b/level_1_problem_25_clean.txt,runs/qwen25_coder_7b/level_1_problem_25_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_25_meta.json,True,2074,
26,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_26_raw.txt,runs/qwen25_coder_7b/level_1_problem_26_clean.txt,runs/qwen25_coder_7b/level_1_problem_26_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_26_meta.json,True,2070,
27,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_27_raw.txt,runs/qwen25_coder_7b/level_1_problem_27_clean.txt,runs/qwen25_coder_7b/level_1_problem_27_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_27_meta.json,True,2354,
28,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_28_raw.txt,runs/qwen25_coder_7b/level_1_problem_28_clean.txt,runs/qwen25_coder_7b/level_1_problem_28_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_28_meta.json,True,2080,
29,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_29_raw.txt,runs/qwen25_coder_7b/level_1_problem_29_clean.txt,runs/qwen25_coder_7b/level_1_problem_29_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_29_meta.json,True,2163,
30,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_30_raw.txt,runs/qwen25_coder_7b/level_1_problem_30_clean.txt,runs/qwen25_coder_7b/level_1_problem_30_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_30_meta.json,True,2031,
31,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_31_raw.txt,runs/qwen25_coder_7b/level_1_problem_31_clean.txt,runs/qwen25_coder_7b/level_1_problem_31_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_31_meta.json,True,1880,
32,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_32_raw.txt,runs/qwen25_coder_7b/level_1_problem_32_clean.txt,runs/qwen25_coder_7b/level_1_problem_32_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_32_meta.json,True,2092,
33,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_33_raw.txt,runs/qwen25_coder_7b/level_1_problem_33_clean.txt,runs/qwen25_coder_7b/level_1_problem_33_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_33_meta.json,True,2792,
34,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_34_raw.txt,runs/qwen25_coder_7b/level_1_problem_34_clean.txt,runs/qwen25_coder_7b/level_1_problem_34_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_34_meta.json,True,3729,
35,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_35_raw.txt,runs/qwen25_coder_7b/level_1_problem_35_clean.txt,runs/qwen25_coder_7b/level_1_problem_35_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_35_meta.json,True,2205,
36,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_36_raw.txt,runs/qwen25_coder_7b/level_1_problem_36_clean.txt,runs/qwen25_coder_7b/level_1_problem_36_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_36_meta.json,True,3003,
37,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_37_raw.txt,runs/qwen25_coder_7b/level_1_problem_37_clean.txt,runs/qwen25_coder_7b/level_1_problem_37_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_37_meta.json,True,3661,
38,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_38_raw.txt,runs/qwen25_coder_7b/level_1_problem_38_clean.txt,runs/qwen25_coder_7b/level_1_problem_38_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_38_meta.json,True,2371,
39,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_39_raw.txt,runs/qwen25_coder_7b/level_1_problem_39_clean.txt,runs/qwen25_coder_7b/level_1_problem_39_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_39_meta.json,True,2421,
40,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_40_raw.txt,runs/qwen25_coder_7b/level_1_problem_40_clean.txt,runs/qwen25_coder_7b/level_1_problem_40_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_40_meta.json,True,3865,
41,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_41_raw.txt,runs/qwen25_coder_7b/level_1_problem_41_clean.txt,runs/qwen25_coder_7b/level_1_problem_41_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_41_meta.json,True,3421,
42,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_42_raw.txt,runs/qwen25_coder_7b/level_1_problem_42_clean.txt,runs/qwen25_coder_7b/level_1_problem_42_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_42_meta.json,True,3483,
43,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_43_raw.txt,runs/qwen25_coder_7b/level_1_problem_43_clean.txt,runs/qwen25_coder_7b/level_1_problem_43_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_43_meta.json,True,3968,
44,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_44_raw.txt,runs/qwen25_coder_7b/level_1_problem_44_clean.txt,runs/qwen25_coder_7b/level_1_problem_44_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_44_meta.json,True,3455,
45,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_45_raw.txt,runs/qwen25_coder_7b/level_1_problem_45_clean.txt,runs/qwen25_coder_7b/level_1_problem_45_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_45_meta.json,True,3000,
46,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_46_raw.txt,runs/qwen25_coder_7b/level_1_problem_46_clean.txt,runs/qwen25_coder_7b/level_1_problem_46_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_46_meta.json,True,2151,
47,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_47_raw.txt,runs/qwen25_coder_7b/level_1_problem_47_clean.txt,runs/qwen25_coder_7b/level_1_problem_47_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_47_meta.json,True,2468,
48,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_48_raw.txt,runs/qwen25_coder_7b/level_1_problem_48_clean.txt,runs/qwen25_coder_7b/level_1_problem_48_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_48_meta.json,True,2692,
49,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_49_raw.txt,runs/qwen25_coder_7b/level_1_problem_49_clean.txt,runs/qwen25_coder_7b/level_1_problem_49_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_49_meta.json,True,2505,
50,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_50_raw.txt,runs/qwen25_coder_7b/level_1_problem_50_clean.txt,runs/qwen25_coder_7b/level_1_problem_50_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_50_meta.json,True,2575,
51,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_51_raw.txt,runs/qwen25_coder_7b/level_1_problem_51_clean.txt,runs/qwen25_coder_7b/level_1_problem_51_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_51_meta.json,True,1921,
52,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_52_raw.txt,runs/qwen25_coder_7b/level_1_problem_52_clean.txt,runs/qwen25_coder_7b/level_1_problem_52_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_52_meta.json,True,2899,
53,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_53_raw.txt,runs/qwen25_coder_7b/level_1_problem_53_clean.txt,runs/qwen25_coder_7b/level_1_problem_53_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_53_meta.json,True,2626,
54,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_54_raw.txt,runs/qwen25_coder_7b/level_1_problem_54_clean.txt,runs/qwen25_coder_7b/level_1_problem_54_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_54_meta.json,True,4965,
55,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_55_raw.txt,runs/qwen25_coder_7b/level_1_problem_55_clean.txt,runs/qwen25_coder_7b/level_1_problem_55_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_55_meta.json,True,4261,
56,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_56_raw.txt,runs/qwen25_coder_7b/level_1_problem_56_clean.txt,runs/qwen25_coder_7b/level_1_problem_56_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_56_meta.json,True,6062,
57,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_57_raw.txt,runs/qwen25_coder_7b/level_1_problem_57_clean.txt,runs/qwen25_coder_7b/level_1_problem_57_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_57_meta.json,True,3436,
58,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_58_raw.txt,runs/qwen25_coder_7b/level_1_problem_58_clean.txt,runs/qwen25_coder_7b/level_1_problem_58_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_58_meta.json,True,3919,
59,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_59_raw.txt,runs/qwen25_coder_7b/level_1_problem_59_clean.txt,runs/qwen25_coder_7b/level_1_problem_59_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_59_meta.json,True,5575,
60,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_60_raw.txt,runs/qwen25_coder_7b/level_1_problem_60_clean.txt,runs/qwen25_coder_7b/level_1_problem_60_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_60_meta.json,True,5265,
61,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_61_raw.txt,runs/qwen25_coder_7b/level_1_problem_61_clean.txt,runs/qwen25_coder_7b/level_1_problem_61_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_61_meta.json,True,4569,
62,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_62_raw.txt,runs/qwen25_coder_7b/level_1_problem_62_clean.txt,runs/qwen25_coder_7b/level_1_problem_62_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_62_meta.json,True,4700,
63,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_63_raw.txt,runs/qwen25_coder_7b/level_1_problem_63_clean.txt,runs/qwen25_coder_7b/level_1_problem_63_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_63_meta.json,True,5393,
64,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_64_raw.txt,runs/qwen25_coder_7b/level_1_problem_64_clean.txt,runs/qwen25_coder_7b/level_1_problem_64_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_64_meta.json,True,3592,
65,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_65_raw.txt,runs/qwen25_coder_7b/level_1_problem_65_clean.txt,runs/qwen25_coder_7b/level_1_problem_65_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_65_meta.json,True,4670,
66,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_66_raw.txt,runs/qwen25_coder_7b/level_1_problem_66_clean.txt,runs/qwen25_coder_7b/level_1_problem_66_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_66_meta.json,True,7560,
67,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_67_raw.txt,runs/qwen25_coder_7b/level_1_problem_67_clean.txt,runs/qwen25_coder_7b/level_1_problem_67_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_67_meta.json,True,3640,
68,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_68_raw.txt,runs/qwen25_coder_7b/level_1_problem_68_clean.txt,runs/qwen25_coder_7b/level_1_problem_68_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_68_meta.json,True,3541,
69,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_69_raw.txt,runs/qwen25_coder_7b/level_1_problem_69_clean.txt,runs/qwen25_coder_7b/level_1_problem_69_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_69_meta.json,True,4959,
70,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_70_raw.txt,runs/qwen25_coder_7b/level_1_problem_70_clean.txt,runs/qwen25_coder_7b/level_1_problem_70_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_70_meta.json,True,4665,
71,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_71_raw.txt,runs/qwen25_coder_7b/level_1_problem_71_clean.txt,runs/qwen25_coder_7b/level_1_problem_71_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_71_meta.json,True,4336,
72,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_72_raw.txt,runs/qwen25_coder_7b/level_1_problem_72_clean.txt,runs/qwen25_coder_7b/level_1_problem_72_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_72_meta.json,True,3768,
73,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_73_raw.txt,runs/qwen25_coder_7b/level_1_problem_73_clean.txt,runs/qwen25_coder_7b/level_1_problem_73_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_73_meta.json,True,3353,
74,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_74_raw.txt,runs/qwen25_coder_7b/level_1_problem_74_clean.txt,runs/qwen25_coder_7b/level_1_problem_74_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_74_meta.json,True,3502,
75,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_75_raw.txt,runs/qwen25_coder_7b/level_1_problem_75_clean.txt,runs/qwen25_coder_7b/level_1_problem_75_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_75_meta.json,True,4920,
76,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_76_raw.txt,runs/qwen25_coder_7b/level_1_problem_76_clean.txt,runs/qwen25_coder_7b/level_1_problem_76_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_76_meta.json,True,3371,
77,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_77_raw.txt,runs/qwen25_coder_7b/level_1_problem_77_clean.txt,runs/qwen25_coder_7b/level_1_problem_77_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_77_meta.json,True,4458,
78,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_78_raw.txt,runs/qwen25_coder_7b/level_1_problem_78_clean.txt,runs/qwen25_coder_7b/level_1_problem_78_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_78_meta.json,True,4979,
79,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_79_raw.txt,runs/qwen25_coder_7b/level_1_problem_79_clean.txt,runs/qwen25_coder_7b/level_1_problem_79_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_79_meta.json,True,4370,
80,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_80_raw.txt,runs/qwen25_coder_7b/level_1_problem_80_clean.txt,runs/qwen25_coder_7b/level_1_problem_80_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_80_meta.json,True,4347,
81,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_81_raw.txt,runs/qwen25_coder_7b/level_1_problem_81_clean.txt,runs/qwen25_coder_7b/level_1_problem_81_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_81_meta.json,True,3461,
82,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_82_raw.txt,runs/qwen25_coder_7b/level_1_problem_82_clean.txt,runs/qwen25_coder_7b/level_1_problem_82_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_82_meta.json,True,3301,
83,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_83_raw.txt,runs/qwen25_coder_7b/level_1_problem_83_clean.txt,runs/qwen25_coder_7b/level_1_problem_83_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_83_meta.json,True,3283,
84,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_84_raw.txt,runs/qwen25_coder_7b/level_1_problem_84_clean.txt,runs/qwen25_coder_7b/level_1_problem_84_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_84_meta.json,True,4205,
85,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_85_raw.txt,runs/qwen25_coder_7b/level_1_problem_85_clean.txt,runs/qwen25_coder_7b/level_1_problem_85_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_85_meta.json,True,4120,
86,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_86_raw.txt,runs/qwen25_coder_7b/level_1_problem_86_clean.txt,runs/qwen25_coder_7b/level_1_problem_86_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_86_meta.json,True,5773,
87,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_87_raw.txt,runs/qwen25_coder_7b/level_1_problem_87_clean.txt,runs/qwen25_coder_7b/level_1_problem_87_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_87_meta.json,True,2893,
88,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_88_raw.txt,runs/qwen25_coder_7b/level_1_problem_88_clean.txt,runs/qwen25_coder_7b/level_1_problem_88_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_88_meta.json,True,2222,
89,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_89_raw.txt,runs/qwen25_coder_7b/level_1_problem_89_clean.txt,runs/qwen25_coder_7b/level_1_problem_89_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_89_meta.json,True,3017,
90,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_90_raw.txt,runs/qwen25_coder_7b/level_1_problem_90_clean.txt,runs/qwen25_coder_7b/level_1_problem_90_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_90_meta.json,True,3058,
91,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_91_raw.txt,runs/qwen25_coder_7b/level_1_problem_91_clean.txt,runs/qwen25_coder_7b/level_1_problem_91_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_91_meta.json,True,2276,
92,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_92_raw.txt,runs/qwen25_coder_7b/level_1_problem_92_clean.txt,runs/qwen25_coder_7b/level_1_problem_92_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_92_meta.json,True,2282,
93,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_93_raw.txt,runs/qwen25_coder_7b/level_1_problem_93_clean.txt,runs/qwen25_coder_7b/level_1_problem_93_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_93_meta.json,True,2688,
94,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_94_raw.txt,runs/qwen25_coder_7b/level_1_problem_94_clean.txt,runs/qwen25_coder_7b/level_1_problem_94_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_94_meta.json,True,2287,
95,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_95_raw.txt,runs/qwen25_coder_7b/level_1_problem_95_clean.txt,runs/qwen25_coder_7b/level_1_problem_95_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_95_meta.json,True,2705,
96,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_96_raw.txt,runs/qwen25_coder_7b/level_1_problem_96_clean.txt,runs/qwen25_coder_7b/level_1_problem_96_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_96_meta.json,True,2343,
97,qwen25_coder_7b,ok,runs/qwen25_coder_7b/level_1_problem_97_raw.txt,runs/qwen25_coder_7b/level_1_problem_97_clean.txt,runs/qwen25_coder_7b/level_1_problem_97_sample_0_kernel.py,runs/qwen25_coder_7b/level_1_problem_97_meta.json,True,3632,
