problem_id,run_name,status,raw_path,clean_path,kernel_path,meta_path,extraction_success,output_length,error_message
12,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_12_raw.txt,runs/qwen3_8b_think/level_1_problem_12_clean.txt,runs/qwen3_8b_think/level_1_problem_12_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_12_meta.json,True,46564,
13,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_13_raw.txt,runs/qwen3_8b_think/level_1_problem_13_clean.txt,runs/qwen3_8b_think/level_1_problem_13_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_13_meta.json,True,43677,
14,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_14_raw.txt,runs/qwen3_8b_think/level_1_problem_14_clean.txt,runs/qwen3_8b_think/level_1_problem_14_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_14_meta.json,True,36990,
15,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_15_raw.txt,runs/qwen3_8b_think/level_1_problem_15_clean.txt,runs/qwen3_8b_think/level_1_problem_15_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_15_meta.json,False,75697,
16,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_16_raw.txt,runs/qwen3_8b_think/level_1_problem_16_clean.txt,runs/qwen3_8b_think/level_1_problem_16_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_16_meta.json,True,36642,
17,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_17_raw.txt,runs/qwen3_8b_think/level_1_problem_17_clean.txt,runs/qwen3_8b_think/level_1_problem_17_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_17_meta.json,True,46236,
18,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_18_raw.txt,runs/qwen3_8b_think/level_1_problem_18_clean.txt,runs/qwen3_8b_think/level_1_problem_18_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_18_meta.json,True,34248,
19,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_19_raw.txt,runs/qwen3_8b_think/level_1_problem_19_clean.txt,runs/qwen3_8b_think/level_1_problem_19_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_19_meta.json,True,18318,
20,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_20_raw.txt,runs/qwen3_8b_think/level_1_problem_20_clean.txt,runs/qwen3_8b_think/level_1_problem_20_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_20_meta.json,True,23002,
21,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_21_raw.txt,runs/qwen3_8b_think/level_1_problem_21_clean.txt,runs/qwen3_8b_think/level_1_problem_21_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_21_meta.json,True,11391,
22,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_22_raw.txt,runs/qwen3_8b_think/level_1_problem_22_clean.txt,runs/qwen3_8b_think/level_1_problem_22_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_22_meta.json,True,19009,
23,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_23_raw.txt,runs/qwen3_8b_think/level_1_problem_23_clean.txt,runs/qwen3_8b_think/level_1_problem_23_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_23_meta.json,True,47722,
24,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_24_raw.txt,runs/qwen3_8b_think/level_1_problem_24_clean.txt,runs/qwen3_8b_think/level_1_problem_24_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_24_meta.json,True,38049,
25,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_25_raw.txt,runs/qwen3_8b_think/level_1_problem_25_clean.txt,runs/qwen3_8b_think/level_1_problem_25_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_25_meta.json,True,9865,
26,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_26_raw.txt,runs/qwen3_8b_think/level_1_problem_26_clean.txt,runs/qwen3_8b_think/level_1_problem_26_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_26_meta.json,True,10561,
27,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_27_raw.txt,runs/qwen3_8b_think/level_1_problem_27_clean.txt,runs/qwen3_8b_think/level_1_problem_27_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_27_meta.json,True,19800,
28,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_28_raw.txt,runs/qwen3_8b_think/level_1_problem_28_clean.txt,runs/qwen3_8b_think/level_1_problem_28_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_28_meta.json,True,11465,
29,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_29_raw.txt,runs/qwen3_8b_think/level_1_problem_29_clean.txt,runs/qwen3_8b_think/level_1_problem_29_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_29_meta.json,True,9947,
30,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_30_raw.txt,runs/qwen3_8b_think/level_1_problem_30_clean.txt,runs/qwen3_8b_think/level_1_problem_30_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_30_meta.json,True,14261,
31,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_31_raw.txt,runs/qwen3_8b_think/level_1_problem_31_clean.txt,runs/qwen3_8b_think/level_1_problem_31_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_31_meta.json,True,24509,
32,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_32_raw.txt,runs/qwen3_8b_think/level_1_problem_32_clean.txt,runs/qwen3_8b_think/level_1_problem_32_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_32_meta.json,True,6139,
33,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_33_raw.txt,runs/qwen3_8b_think/level_1_problem_33_clean.txt,runs/qwen3_8b_think/level_1_problem_33_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_33_meta.json,True,41152,
34,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_34_raw.txt,runs/qwen3_8b_think/level_1_problem_34_clean.txt,runs/qwen3_8b_think/level_1_problem_34_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_34_meta.json,True,38837,
35,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_35_raw.txt,runs/qwen3_8b_think/level_1_problem_35_clean.txt,runs/qwen3_8b_think/level_1_problem_35_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_35_meta.json,False,65926,
36,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_36_raw.txt,runs/qwen3_8b_think/level_1_problem_36_clean.txt,runs/qwen3_8b_think/level_1_problem_36_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_36_meta.json,True,48638,
37,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_37_raw.txt,runs/qwen3_8b_think/level_1_problem_37_clean.txt,runs/qwen3_8b_think/level_1_problem_37_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_37_meta.json,True,47231,
38,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_38_raw.txt,runs/qwen3_8b_think/level_1_problem_38_clean.txt,runs/qwen3_8b_think/level_1_problem_38_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_38_meta.json,True,58491,
39,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_39_raw.txt,runs/qwen3_8b_think/level_1_problem_39_clean.txt,runs/qwen3_8b_think/level_1_problem_39_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_39_meta.json,True,52915,
40,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_40_raw.txt,runs/qwen3_8b_think/level_1_problem_40_clean.txt,runs/qwen3_8b_think/level_1_problem_40_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_40_meta.json,True,53887,
41,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_41_raw.txt,runs/qwen3_8b_think/level_1_problem_41_clean.txt,runs/qwen3_8b_think/level_1_problem_41_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_41_meta.json,True,43565,
42,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_42_raw.txt,runs/qwen3_8b_think/level_1_problem_42_clean.txt,runs/qwen3_8b_think/level_1_problem_42_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_42_meta.json,True,33963,
43,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_43_raw.txt,runs/qwen3_8b_think/level_1_problem_43_clean.txt,runs/qwen3_8b_think/level_1_problem_43_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_43_meta.json,True,47655,
44,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_44_raw.txt,runs/qwen3_8b_think/level_1_problem_44_clean.txt,runs/qwen3_8b_think/level_1_problem_44_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_44_meta.json,True,55859,
45,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_45_raw.txt,runs/qwen3_8b_think/level_1_problem_45_clean.txt,runs/qwen3_8b_think/level_1_problem_45_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_45_meta.json,True,58676,
46,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_46_raw.txt,runs/qwen3_8b_think/level_1_problem_46_clean.txt,runs/qwen3_8b_think/level_1_problem_46_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_46_meta.json,True,52328,
47,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_47_raw.txt,runs/qwen3_8b_think/level_1_problem_47_clean.txt,runs/qwen3_8b_think/level_1_problem_47_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_47_meta.json,True,65395,
48,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_48_raw.txt,runs/qwen3_8b_think/level_1_problem_48_clean.txt,runs/qwen3_8b_think/level_1_problem_48_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_48_meta.json,True,58777,
49,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_49_raw.txt,runs/qwen3_8b_think/level_1_problem_49_clean.txt,runs/qwen3_8b_think/level_1_problem_49_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_49_meta.json,True,43522,
50,qwen3_8b_think,ok,runs/qwen3_8b_think/level_1_problem_50_raw.txt,runs/qwen3_8b_think/level_1_problem_50_clean.txt,runs/qwen3_8b_think/level_1_problem_50_sample_0_kernel.py,runs/qwen3_8b_think/level_1_problem_50_meta.json,True,33094,
